The Tokens,La Bamba,0.840165,0.821155
Oasis,Columbia,0.072362,0.821236
Oasis,Columbia,0.072362,0.821236
White Heart,Answer The Call (Powerhouse Album Version),0.796866,0.821387
Simple Minds,Chelsea Girl (Live),0.641041,0.821472
Michael McDonald,Nowhere To Run,0.813345,0.821556
Faiz Ali Faiz,Lagian ne maujan,0.911828,0.821746
A-Studio,S.O.S.,0.733642,0.821958
In Extremo,Signapur,0.28356,0.822245
José Augusto;Catia Guimma,Tudo Que Você Quiser,0.613804,0.822353
Rockin' Dopsie_ Jr.,Down at the Mardi Gras,0.961722,0.822578
Tito Puente,China,0.963249,0.822763
Dave Weckl,Just An Illusion,0.925537,0.822776
David Banner / Sky / Marcus,My Lord,0.922136,0.82289
Shakira,Loba,0.35961,0.823383
H-Town,She's Actin Bad,0.813913,0.823422
Carlos Nuñez,A Costa De Galicia,0.466892,0.823423
Semisonic,If I Run,0.55986,0.823449
Black History,Problem Inna the System,0.807484,0.823479
Theodor Zox,System of Play,0.375811,0.823947
Pursuit Of Happiness,Killed By Love,0.652008,0.823968
Gerard Lenorman,Soldats Ne Tirez Pas,0.848359,0.824455
Sticky Fingaz,Oh My God,0.417176,0.824475
Franco,Motindo Na Yo Te,0.978815,0.824627
Conjunto Clasico,Mi Suegra,0.92468,0.824737
Paloalto,Seed,0.251417,0.824882
Cross Country,Tastes So Good To Me,0.788336,0.825073
Backstreet Boys,The Call,0.660678,0.825146
John Hiatt,Memphis In The Meantime,0.555752,0.825319
Humble Pie,30 Days In The Hole (Live),0.618445,0.825489
30 Seconds To Mars,The Mission,0.155849,0.825696
Beto y sus Canarios,Noche Eterna,0.838022,0.826195
La Mancha De Rolando,Melodia Simple,0.649976,0.826338
Pursuit Of Happiness,Hard To Laugh,0.6862,0.826828
The Fabulous Thunderbirds,Why Get Up,0.965122,0.826871
Circle Jerks,Paid Vacation,0.555962,0.826881
Gorillaz,White Light,0.374564,0.826889
Badmarsh & Shri,Dancing Drums,0.652382,0.826906
David Cook,I Did it for You,0.408097,0.827059
The Almost,Summer Summer,0.194955,0.82717
Simple Minds,Sanctify Yourself (Extended Remix),0.652364,0.827369
NOFX,Stickin In My Eye,0.105356,0.827416
Donna The Buffalo,Garden Of Eden,0.838779,0.827465
Lisa Lisa & Cult Jam,Something 'Bout Love,0.533236,0.827525
Lizzy Borden,(Wake Up) Time to Die,0.15446,0.827925
Rooney,Get Away,0.405766,0.828237
Jonny Lang,The One I Got,0.621696,0.828656
Kat DeLuna,Run The Show featuring Don Omar [en Espanol],0.213034,0.829044
Francis Dunnery,Too Much Saturn,0.903179,0.829062
The Plimsouls,Women,0.44772,0.829074
Richie Ray & Bobby Cruz,El Gallo Y La Vaca,0.944015,0.829544
Curtis Mayfield,Superfly (Single Mix Version),0.802062,0.829822
Kings Of Leon,Genius,0.486248,0.830479
Rishi Rich,Jaan - Interlude,0.567091,0.831144
Arturo Sandoval,Luna de miel en Guama,0.621911,0.831249
The Ghost Of Lemora,Reach For The Ground,0.573256,0.831355
M,Close To Me,0.940764,0.83136
The Elders,Moore Street Girls,0.646269,0.831639
The Elders,Moore Street Girls,0.646269,0.831639
Daddy Yankee,A Lo Clasico,0.852339,0.83201
Sound 5,Ala Kaboo (Idjut Boy's H-Bar Mix),0.722532,0.832462
Tyrone Taylor,I'm A Believer,0.827055,0.832548
Mawatari Matsuko,Hohoemi No Bakudan (YUUYUUHAKUSO Opening Theme),0.707274,0.832758
Simply Red,Good Times Have Done Me Wrong (live) - exclusive version,0.757679,0.832815
Hot Chip,Hold On,0.619171,0.833045
Esser,Headlock,0.765962,0.833569
Nightwish,Sleepwalker,0.130662,0.833607
Speaker,Joking,0.364531,0.833641
Goldfinger,Forgiveness,0.754059,0.833688
Eko Fresh,Et kütt wie et kütt,0.713583,0.833826
John Mayer,Who Did You Think I Was,0.43431,0.83394
Rajery,Mahafinaritra,0.485476,0.834021
Fruko Y Sus Tesos,Fruko's  Boogaloo,0.841979,0.834085
Alex Gopher,Keep on dancin' (Last man standin'),0.585645,0.834294
Silverchair,The Door,0.356294,0.834361
Liars,A Visit From Drum,0.66407,0.834662
Wonderland,You,0.575874,0.835129
Becoming The Archetype,End Of The Age,0.146135,0.835322
Irma Thomas,River Is Waiting,0.494358,0.83558
Busdriver,(Bloody Paw On The) Kill Floor,0.738021,0.835719
Flink,Sunset Manifesto,0.751737,0.835819
Aberdeen,Beyond the Light,0.651873,0.835919
Koffi Olomide,Elle Et Moi,0.875671,0.836304
Shamen,Destination Eschaton (Hardfloor Vocal Mix),0.703137,0.836585
Christoper Titus,The Impala Incident (The Fifth Annual End Of The World Tour),0.563336,0.836901
Hot Tuna,Extrication Love Song,0.681564,0.837027
Orbital,Illuminate,0.531846,0.837057
Tracy Byrd,Walkin' In,0.810255,0.837489
April Wine,Caught In The Crossfire,0.73846,0.837584
Mighty Diamonds,Drifting Away,0.866007,0.837607
The Cure,Lost,0.397187,0.837667
Ernest Ranglin / Floyd Lloyd,Sweet Lady,0.95377,0.837678
Quinteto Violado,Olha Pro Ceu,0.766348,0.837987
Buddy Miles,Santa Claus Is Coming To Town,0.619336,0.838122
Backstreet Boys,PDA,0.887647,0.838257
Mr. Lif,For You,0.854158,0.838322
I.N.T.,Big Sister,0.817552,0.838369
Gerard Lenorman,Voici Les Clés,0.694655,0.838413
Barry Manilow,Come Monday,0.670762,0.838483
Vilma Palma,Lluvia De Acido,0.289388,0.83862
Christos Dantis,Kenourgia Fotia,0.931872,0.838879
Whitney Cummings,Porn,0.407653,0.839469
Charlie Peacock,After Lovin You (Love Life Album Version),0.792265,0.839567
Casual,Classic Material,0.630058,0.839691
La Portuaria,Explorador,0.266418,0.839746
Malina,Shagi po bitomu steklu,0.539457,0.839785
Drexel,Blood On The Snow,0.582971,0.840066
The Embarrassment,Song For Val,0.795016,0.84071
The Tragically Hip,Country Day,0.314327,0.840888
Dilated Peoples,World On Wheels,0.700111,0.841076
Bow Wow Wow,Sex,0.919598,0.841104
Memphis La Blusera,Exactamente Medianoche,0.546752,0.841125
Kassav',Loko,0.684478,0.841433
Zombina & The Skeletones,The Waiting,0.23126,0.841437
Nightswimmer,A Brief Moment In The Sun,0.491787,0.841442
The Secret Life of Teenage Girls,Carpe PM,0.115445,0.841492
Primordial,Here I Am King,0.171397,0.841859
Geier Sturzflug,Bruttosozialprodukt,0.973838,0.841904
Belami,Te Miattad Változott Meg Az Életem,0.974167,0.842298
Adam Ant,Friend Or Foe,0.750466,0.842355
Jeff & Sheri Easter,There Is a Way,0.816383,0.842525
Lil Mz. 313 featuring DJ Rashad,Suk The Blood,0.923412,0.842809
Sin Plomo feat. Boris G.,Why can't we live together,0.371885,0.843035
Kanye West / Lupe Fiasco,Touch The Sky,0.59307,0.843101
NewFound Road,Brand New Broken Heart,0.86313,0.843549
Lady May,The Boss,0.338525,0.843675
Onyx,Wet The Club,0.799273,0.843863
RUN-DMC,Run's House,0.826764,0.843902
Youves,Another Djemba Djemba,0.716549,0.844117
Open Hand,The Ambush,0.452378,0.844149
DeGarmo & Key,Out Of The Danger Zone (Degarmo And Key Album Version),0.805462,0.844386
The Jane Shermans,Ammunition,0.718598,0.844871
K-OS,Clap Ur Handz,0.535768,0.8455
Billy Bragg,This Guitar Says Sorry,0.73076,0.845774
Chariots,Ghosts,0.08195,0.84596
K-OS,B-Boy Stance,0.838809,0.846491
Lesley Gore,It's My Party,0.962049,0.846595
Lesley Gore,It's My Party,0.962049,0.846595
Snowgoons,Been Fighting Devilz,0.886463,0.847011
Patrick Lamb,I Remember,0.959801,0.847032
Phil Vassar,This Is My Life,0.645434,0.84713
At All Cost,Drugs,0.074761,0.847259
3 Doors Down,Sarah Yellin',0.433417,0.847751
The Rapture,Killing,0.300778,0.847759
Juan Farcik,Laziness,0.279714,0.848045
This Moment In Black History,Blackwords Masking,0.36498,0.84815
Joe Grushecky,How Long,0.669825,0.848231
Soul Asylum,Long Day (Album Version),0.821698,0.848449
Michael Jackson,Dirty Diana,0.426559,0.848599
Alkonost,Dumy Moi-Zamicy Dal Nie...,0.436188,0.84869
Azukx,Lift (Joi Blarneyformasian),0.439704,0.848776
Photo Atlas,Red Orange Yellow,0.418019,0.848787
Elephant Man,informa,0.908551,0.849403
Omni,It Is What It Is (feat. Anton X),0.601988,0.84966
Lifehouse,Better Luck Next Time,0.55994,0.850706
Alain-François,Playa del sous-sol,0.88352,0.850755
Eason Chan,Been Sick Lung,0.814065,0.851044
Raze,The Plan (The Plan Album Version),0.835746,0.851669
Freddie King,Hide Away,0.613892,0.851968
Flávio José,É Sempre Assim,0.927626,0.852074
Till West & DJ Delicious,Same Man,0.646707,0.852348
MIMS,Cop It,0.862396,0.852387
La Portuaria,Palabras De Amor(En Vivo),0.960723,0.852448
Enslavement Of Beauty,And Still I Wither,0.310323,0.85272
The Oh Sees,It Killed Mom,0.925131,0.852885
Rev. Timothy Wright,I Know A Man,0.638607,0.853264
Vivian,Celebration,0.453809,0.853382
Irwin Goodman,Onni,0.960829,0.853722
Tha Liks featuring King T,The Bubble,0.709732,0.853734
Margaret Becker,Start The Fire,0.498417,0.853747
Daddy Yankee / Bounty Killer,Controlando El Area,0.679324,0.85389
The Elders,Gonna Take a Miracle,0.81606,0.854012
Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),0.797032,0.854583
Chris Brown,Forever,0.562672,0.85459
Luna Orbit Project,Midnight Star,0.666608,0.854596
Brixx,7 Miles,0.324704,0.854705
Andreas Dorau,Das Telefon sagt Du,0.20762,0.854864
TEN MADISON,Cup Horn,0.66333,0.854958
Faithless,Take The Long Way Home,0.204547,0.855024
Spooky Tooth,Evil Woman,0.424893,0.855316
Morel,Blue Taxi,0.787752,0.855318
Flowin Immo et Les Freaqz,Immonumental,0.144538,0.855552
Patrick Saint-Eloi,Ola ou yé,0.881994,0.855673
Rincon Morales,Gaita Gaitero,0.92379,0.855723
Faking David,Down A Notch,0.892607,0.855808
In Extremo,Frei zu sein,0.32677,0.856243
L.A. Guns,Some Lie For Love,0.521757,0.856344
Curtis,Superstar Dog,0.867003,0.856406
Mikey Dread,Hot Cross Bun,0.813436,0.856797
Ayo,Life Is Real,0.797013,0.85685
Thrice,The Earth Will Shake,0.29992,0.856996
Thrice,The Earth Will Shake,0.29992,0.856996
D.A.D.,Sleeping My Day Away [Live],0.361071,0.857114
David Banner,Bush,0.92559,0.85718
Fania All Stars,Soul makossa,0.825565,0.85766
Debbie Davies,Backseat Driver,0.938629,0.857675
Mil featuring Memphis Bleek,Street Sh***,0.596178,0.857904
NAZCA PERU,Aurora,0.968742,0.858542
Tam Tam Go!,Hypnotise The Cat,0.759923,0.858735
Be Bop Deluxe,Between The Worlds,0.52632,0.858874
Los Traileros Del Norte,El Bipper,0.961422,0.85907
Hubert Kah,Raketen,0.460534,0.859362
Claw Hammer,Succotash,0.493989,0.859689
Bob Margolin,Lost Again,0.779768,0.859819
Ross,I Promise My Heart,0.964678,0.859842
Solitaire,I Still Want Your Love (Extended Mix),0.326703,0.86017
Eddie Money,Two Tickets To Paradise,0.706046,0.861233
Fast Eddie featuring Kool Rock,Turn Up The Bass,0.573682,0.861541
Dream Warriors,Sound Clash,0.858994,0.861683
Nerf Herder,Pantera Fans In Love,0.759423,0.861935
Die Bandbreite,Try to live,0.759864,0.862624
Michael Salgado,Surfriendo El Castigo,0.655186,0.863261
Chase & Status,Ten Tonne,0.244929,0.863391
Deborah Coleman,Confused,0.582797,0.863485
Facto Delafe y las flores azules,Lametavolante,0.644738,0.863941
DeGarmo & Key,Don't Stop The Music (Streetlight Album Version),0.780162,0.864058
ÄI-TIEM,All das mag ich,0.494258,0.864115
Jaydee,Plastic Dreams,0.292172,0.864768
Janitor Joe,Boyfriend,0.619131,0.864789
Screaming Jay Hawkins,I Need You,0.652261,0.86508
Rise Against,State Of The Union,0.384416,0.865124
Workhorse,My Friend the Blind,0.596953,0.865181
Evergreen Terrace,Please Hammer Don't Hurt 'Em,0.392076,0.865276
Xose Manuel Budiño,A Galicia Vente Xa,0.607015,0.865784
Bitter End,Living Hell,0.347875,0.866038
Snowgoons,Starlight,0.770109,0.866366
30 Seconds To Mars,Night of the Hunter (Static Revenger Remix),0.553503,0.866581
Bumblefoot,Piranha,0.888731,0.866611
Anat Ben David,Robot Kid,0.292272,0.866919
Tony Matterhorn,Dutty Wine,0.893156,0.866931
Daddy Yankee,Descontrol,0.648601,0.867052
Statues,There Are Things I Think You Should Know,0.496992,0.867189
Kisha,Why?,0.540259,0.867292
Joe Grushecky,Cracking Under Pressure 83,0.78205,0.867345
Eddie,Lombrigas e os vermes,0.961389,0.867574
Foo Fighters,X-Static,0.188393,0.867687
Irwin Goodman,Terve menoo jätkänretale,0.845479,0.867913
Los Del Rio,Macarena,0.960722,0.868036
The Real Kids,Happens All The Time,0.958877,0.86828
Biddu,Raag Trance,0.485323,0.868606
Mulberry Lane,Come Dance With Me,0.697309,0.868751
liquid soul & freq,Liquid Frequencies (liquid Soul Mix),0.162072,0.868912
Floor,Heather,0.074994,0.869019
Dixie Chicks,Hole In My Head,0.896159,0.869512
Soul Asylum,Lies Of Hate,0.322352,0.869792
Clp,Superconfidential,0.699361,0.870043
Marcie Blane,Ragtime Sound,0.946089,0.870156
The Color Red,Cleansing,0.465506,0.870237
Los Van Van,Appapas Del Calabar,0.655377,0.870272
Equilibrium,Prolog auf Erden,0.117376,0.87051
The Rolling Stones,Time Is On My Side,0.379092,0.870557
Mando Diao,Annie's Angle,0.709597,0.870579
Elephant Man,Loud And Clear,0.653127,0.871058
Grupo Batuque,Ole Ola,0.657072,0.871502
Noisettes,Don't Upset The Rhythm (Go Baby Go),0.756178,0.87183
Kool Keith,Wanna Be A Star,0.501682,0.872012
Polkaholix,Machopolka,0.972523,0.872151
Jedi Mind Tricks,Silence,0.705398,0.872609
Carlos Vives,Decimas,0.893159,0.872751
Sex Machine ft. Shèna,Friday Night,0.682782,0.872914
David Tao,Summer Love Triangle,0.468191,0.872938
Radio Moscow,Broke Down,0.796159,0.87318
DJ Nasty,Shawty Get Loose,0.96097,0.873188
Big Star,Till The End Of The Day (Alternate Mix),0.718984,0.873605
Jason Mraz,No Stopping Us [Eagles Ballroom Live Version],0.327649,0.873777
Mötley Crüe,Wild Side,0.435524,0.873839
The Plasmatics,Summer Nite,0.422904,0.8741
The Dee Jays,In The Midnight Hour,0.899011,0.874407
Hatiras & Slarta John,Spaced Invader (Ian Pooley Club Mix),0.903819,0.874652
Raze,Follow Your Dreams (The Plan Album Version),0.942751,0.874752
Jaime Urrutia,Azzurro,0.711598,0.874772
Claude François,Le chanteur malheureux,0.689918,0.874966
Michael Stanley Band,Don't Stop The Music,0.519224,0.875078
Mystic Rhythms Band,Firedance,0.675674,0.875485
Faces,Stay With Me,0.846318,0.875781
Eddy Raven,I WANNA HEAR IT FROM YOU,0.717555,0.875933
Jennifer Brown,Naked,0.862543,0.875958
Los Fabulosos Cadillacs,Matador,0.181833,0.87596
The Last,Century City Rag,0.711026,0.875969
Faiz Ali Faiz,Sohna Nee Sohna Data,0.933906,0.876173
The Ataris,The Hero Dies in This One,0.440155,0.876304
Moraes Moreira,Bateu No Paladar,0.802412,0.876364
Shakedown,At Night,0.965996,0.876736
Claw Hammer,Warm Spring Night,0.533068,0.877171
Wolfmother,White Feather,0.674368,0.8772
Wolfmother,White Feather,0.674368,0.8772
Michael Jackson,Tabloid Junkie,0.575956,0.877243
Flickerstick,Coke (Live),0.544998,0.87735
The Wreckers,Damn That Radio [Live],0.721138,0.8774
Zeltinger Band,Wo bleibt die Mark?,0.65956,0.877718
Far Too Jones,Use Me,0.784647,0.877948
Robert Palmer,Looking For Clues,0.962938,0.878058
Britney Spears,Break The Ice,0.842512,0.878084
Michael Stanley Band,Chemistry,0.514215,0.878462
Extrabreit,Break That Ice,0.442598,0.878584
Zaïko Langa Langa,Fonsi,0.950297,0.878611
Deep Forest,Madazulu,0.796093,0.878743
Remi Nicole,Rock N Roll,0.768499,0.878956
Scarlet's Remains,Spin,0.249934,0.879044
Gob,Face the Ashes,0.430743,0.879264
Gob,Face the Ashes,0.430743,0.879264
Cut Copy,Future,0.662542,0.879353
Tim Wilson,I Think My Wife Is Running Around On Me (Taco Hell),0.721974,0.87952
Gabinete Caligari,Viaje Al Averno,0.817691,0.879569
Call To Preserve,Now And Forever,0.357673,0.880121
Ultimate Fakebook,Brokÿn Nëedle,0.39925,0.880162
Móveis Coloniais de Acaju,Perca peso,0.472588,0.880676
Generation X,Dancing With Myself (BBC In Concert 01/01/81),0.847711,0.880696
DJ Rashad,Juke Appeal,0.756954,0.880732
The New York Dolls,Human Being,0.399086,0.880849
Schoolyard Heroes,I Want Your Soul For Christmas,0.386972,0.880955
Whitesnake,Fool For Your Loving,0.071305,0.881316
Funeral For A Friend,Juneau [Live],0.229732,0.881673
Melanie And The Secret Army,Held Der Tastatur,0.400897,0.881703
Amoral,The Last Round,0.254155,0.881762
Jack Miles,Nuits Orientales,0.034731,0.881892
Mobb Deep featuring Nate Dogg,Dump,0.541071,0.88193
Sneaky Sound System,Lost In The Future,0.708007,0.882177
S.U.P,Back From The Garden (Live),0.234945,0.882575
Taras,I Will Love Again (JJ's Club Radio),0.747734,0.882794
Deekline & Wizard,Sun Is Shining,0.759957,0.882924
Buju Banton,Searching,0.81533,0.883399
The Fever,Bye Bye Betty Blue,0.431693,0.883429
Gipsy Kings,Somos Gitanos,0.788977,0.883702
Dora The Explorer,Travel Song (Reprise),0.901175,0.883832
Gran Coquivacoa,Frente A Tu Altar,0.916013,0.883978
John Brown,Uncle Interlude,0.155385,0.88407
Geiom Ft. Marita,Sugar Coated Lover,0.684683,0.884623
Tshala Muana,Banda Yango,0.968435,0.885144
Seal,The Beginning (Giro E Giro Mix),0.765406,0.885153
Salt The Wound,The Beginning,0.329728,0.885284
Soul Asylum,Freaks (Album Version),0.46383,0.885379
The Gone Jackals,Not Buried Deep Enough,0.225097,0.885579
The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,Telephone Song,0.856152,0.886304
Bryan Ferry,Wildcat Days (1999 Digital Remaster),0.957967,0.886311
L.A. Guns,Magdalaine,0.470284,0.886616
Sirka Ragnar,Port now!,0.437805,0.886834
Peggy Zina,Alli Mia Fora,0.865911,0.886865
Shakira,Poem To A Horse,0.387505,0.887004
Sam Fan Thomas,Sabina,0.859553,0.887249
Kassav',An Mouvman,0.586304,0.887582
Finntroll,Kitteldags,0.737556,0.887614
Vex'd,Canyon,0.789428,0.887624
Johannes Linstead,Guayabera,0.729536,0.887907
Butthole Surfers,"Barking Dogs (From \Piouhgd\"")""",0.151616,0.887929
Sick Puppies,Master Of The Universe,0.302131,0.888099
Chelsea,Right to Work (Live),0.441079,0.888228
SWAMI featuring Asuivre,Give It What U Got,0.850049,0.888329
Rise Against,1000 Good Intentions,0.271888,0.888457
Black Debbath,Where To Piss And Shit In Oslo,0.627294,0.889373
Arctic Monkeys,Dancing Shoes,0.840833,0.889388
Eddie Turner,Jody,0.758065,0.889871
Peppermint Creeps,Bastard,0.543051,0.890078
The Perrys,He's Leading The Way,0.764391,0.890133
Stephen Marley / Damian Marley,The Mission,0.817462,0.89042
Word,Amalgama,0.751267,0.890503
AFI,Affliction,0.349022,0.890539
Boyz II Men,Motownphilly,0.770764,0.890814
Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),0.704623,0.890859
The Germs,Forming,0.844751,0.89113
Smut Peddlers,Chicken Strips (THE DEMOS version),0.515077,0.891134
Tha Liks featuring Defari,My Dear,0.847033,0.891225
Mars Ill,Saturday Night Special,0.707974,0.891641
Saigon Kick,ICU,0.351564,0.891757
Dinosaur Jr,On The Brink,0.607841,0.892002
The Rolling Stones,Around And Around,0.665264,0.892016
EPMD,Please Listen To My Demo,0.765796,0.89205
Pumpkin Buzzard,Death Adventure,0.799021,0.892197
D:Fuse vs The Scumfrog,Stereo + Video,0.511818,0.892658
Rhinostar,Einfach,0.331409,0.892713
Astrovamps,Monsters In Tinsel Town,0.435233,0.892818
Y&T,Black Tiger,0.474495,0.892921
Onesidezero,Awake (Album Version),0.359738,0.893057
Weirdos_ The,I Want What I Want,0.332603,0.893078
RUN-DMC,Miss Elaine,0.739887,0.893391
Beyoncé,Single Ladies (Put A Ring On It),0.204188,0.893514
David Johansen,In Style,0.802222,0.893619
Richi M.,Wake Me Up,0.545337,0.893628
IYOV,Hipster Haircut,0.18852,0.893958
Esion Jim,Never-ending,0.260515,0.894267
Lizzy Borden,Zanzibar,0.21971,0.894465
Maurice Larcange,La feria de San Cristobal (Live),0.969838,0.894719
Cali,Dolorosa (Live),0.461676,0.894895
Bone Loc,King Bong,0.252947,0.895183
Ramy Ayach,Heyya Heyya,0.819109,0.895195
Ensiferum,Into Battle,0.27332,0.895343
Fabri Fibra,Alla Fine Di Tutto Questo,0.774026,0.895389
Salt The Wound,From My Hands,0.17919,0.895528
Goldfinger,I'm Down,0.598264,0.895559
:Blacks On :Blondes,Sublime Control,0.406241,0.895616
Crematorium,Unlearn,0.384054,0.895704
Grace Gale,La Matanza,0.64992,0.895885
Bézu,Viens boire un petit coup à la maison,0.961609,0.896158
Anti-Flag,Death Of A Nation,0.49593,0.896344
Jennifer Lopez,We Gotta Talk,0.842484,0.89636
fIREHOSE,Tien An Man Dream Again,0.509365,0.896385
Ocho y Media,A la Hora,0.948537,0.896421
Lord Sterling,Poison Lips,0.425624,0.896426
Vodka Collins,See You Comin',0.841619,0.89646
DJ Dips,Gerra De De,0.916393,0.896643
Panic At The Disco,I Constantly Thank God For Esteban [Live In Chicago],0.330268,0.896823
New Order,Guilty Partner,0.904277,0.89684
The Velvet Underground,I Heard Her Call My Name,0.396104,0.896913
Cursed,Pariah,0.419757,0.896914
The Berzerker,Humanity,0.170811,0.896923
Cauda Pavonis,Juggernaut,0.485897,0.896948
Sex Pistols,Seventeen,0.284845,0.897387
The Clash,Life Is Wild,0.760717,0.897583
Shaggy,Alimony,0.936798,0.897988
Ec8or,Cocain Ducks,0.137861,0.898048
Alejandro Lerner,Nena Neurótica,0.579397,0.898077
The Roots,The Ultimate,0.567201,0.898223
Silverchair,Cicada,0.359612,0.898265
John Mayer,Something's Missing,0.532724,0.898669
Grayson Capps,Give It To Me,0.659478,0.898943
Paul Taylor,Apogee (ft. TechTonic),0.066618,0.899091
DJ Nasty,Southern Fried,0.538557,0.89948
Falco,Junge Römer,0.708843,0.899651
The Birds,No Good Without You,0.644806,0.899979
Die Symphony,Ugly Like Me (Demo Version),0.136951,0.900034
Cowboy Mouth,Disconnected,0.863203,0.900095
She Satellites,No-Satellites,0.16832,0.900404
Josh Turner,What It Ain't,0.724527,0.900461
Epidemic,Catalyst (LP Version),0.419493,0.901119
Butthole Surfers,Wichita Cathedral [live],0.19477,0.901213
Dharma Bums,Simon's Folly,0.55165,0.901644
Jaime Urrutia,Suite nupcial (directo Enjoy 07),0.726226,0.901706
Bézu,Le rire du sergent,0.908195,0.90187
Happy Mondays,Wrote For Luck (12 - Remastered version),0.6801,0.902128
The Nightraver & The Magican,Drop the Bass,0.090618,0.902283
Snowgoons,Platoon Goons,0.445824,0.902288
Michael Jackson,We're Almost There,0.74112,0.90236
The B-52's,Wig,0.820337,0.902673
Sugarman Three,Mulin' Around,0.815637,0.902888
Unearth,Fuel the Fire,0.328996,0.903288
The Roots,100% Dundee,0.71908,0.903523
Sukhbir,Balle Balle,0.889541,0.903574
Demonbreed,Lifewalk,0.332199,0.903644
VHS Or Beta,Solid Gold (Evolution Mix) (2005 Digital Remaster),0.64389,0.903647
Moraes Moreira,Boca Do Balao / Preta Pretinha / Juazeiro,0.959098,0.903691
Parachute Band,No Eye Has Seen,0.512468,0.90378
Barrio Obrero,Un Ojo Dimos,0.869196,0.903873
Claw Hammer,Brother Brick Says,0.587578,0.904304
Smut Peddlers,"Nova (originally from \failure\"")""",0.559492,0.904323
Radiohead,Fast-Track,0.390921,0.904806
Memphis La Blusera,La Revolución,0.800612,0.904973
Evergreen Terrace,Look Up At The Stars And You're Gone,0.324729,0.905056
Pardesi,Dama Dam Mast Kalander,0.847333,0.905067
Nickelback,We Will Rock You,0.288649,0.905231
Adrenaline,Playing the Role of God,0.58474,0.905345
The Weegs,Petticoat,0.485818,0.905517
Mithotyn,Guided By History,0.199284,0.90583
In Extremo,Vollmond,0.210926,0.906008
The Hollywood Brats,Suckin' On Suzie,0.633574,0.906163
Photek,Terminus,0.811924,0.906243
Suicidal Tendencies,Two-Sided Politics,0.760974,0.906793
The Plimsouls,I Want You Back,0.858917,0.90715
The Monroes,Arabian Night,0.857288,0.907194
Eko Fresh,Hart(z) IV,0.655266,0.907262
Despina Vandi,Kalanta,0.305894,0.907281
9th Wonder,Saved,0.735653,0.907307
Graham Central Station,It's Alright,0.64837,0.907766
Phil Collins,Two Hearts,0.707481,0.907784
Backstreet Boys,Shape Of My Heart,0.548306,0.907788
The Real Kids,Some Love Like Yours,0.496099,0.907818
Mr. Kilombo,De la mano de un chulo,0.783156,0.908269
Korn,Ever Be,0.327463,0.90829
Epitaph,Hopelessly,0.236828,0.908343
Bongzilla,Witch Weed (Live),0.192726,0.908365
Suburbs,Monde De Fou,0.823475,0.908636
The Starting Line,A Goodnight's Sleep,0.285412,0.908713
Vickie Winans,You Turn Me,0.831751,0.908774
P.O.D.,Ya Mama (Palm Springs Demo),0.438965,0.908999
GG Allin,Garbage Dump,0.264251,0.909008
Sex Pistols,Pretty Vacant,0.061336,0.909104
Placebo,English Summer Rain,0.51696,0.909258
Milk Inc.,Livin' A Lie (Video Mix),0.327794,0.909318
Old Man's Child,Towards Eternity,0.135052,0.909408
Nightfall,Death Of Neira,0.352676,0.909467
Ed Byrne,Who's Your Daddy?,0.374256,0.909516
Knack,Seven Days Of Heaven,0.756708,0.909576
Placebo,The Never-Ending Why,0.477965,0.909597
Lyrics Born,Bad Dreams,0.676078,0.909758
Gil Semedo,Festa,0.962777,0.910447
Delta 9,Infidel,0.310085,0.910849
Simple Minds,Careful In Career,0.346996,0.911288
The Jam,The Modern World,0.870109,0.911646
Pinch,Joyride,0.572211,0.911662
Mighty Mighty Bosstones,Patricia,0.582061,0.911851
Pyrolator,Passage To Melilla,0.525725,0.911852
Eurythmics,Missionary Man,0.735949,0.911892
Kardinal Offishall / Keri Hilson,Numba 1 (Tide Is High),0.619453,0.912052
Fran Perea,No me imagino,0.816901,0.912124
Justin Timberlake,What Goes Around...Comes Around,0.963537,0.912211
Kool Moe Dee,I Go To Work,0.4526,0.91234
Juelz Santana,Lil' Boy Fresh,0.743025,0.912422
Capleton,Say Yeah,0.866386,0.912441
King Tee,On Tha Rox,0.903757,0.912707
Groove Karma,Come All Over Me,0.507336,0.912785
Year Long Disaster,Show Me Your Teeth (Radio Edit),0.385368,0.912844
Freddie King,Key To The Highway,0.740341,0.913093
DJ Nasty,Houston Anthem,0.499846,0.913175
Chimaira,Severed (demo) (Album Version),0.220165,0.913267
Andréa,It's Not Whatcha Got (Fondling Club Mix),0.615294,0.913986
Year Long Disaster,Stranger In My Room,0.364574,0.914102
Mando Diao,Misty Mountains,0.702831,0.91413
Heaven 17,Resurrection Man,0.73978,0.914161
Whitesnake,Don't Mess With Me (2006 Digital Remaster),0.820068,0.914198
React,Lost Circles,0.11611,0.914282
Cockney Rejects,Easy Life (Live),0.729711,0.914299
Mil,Dis moi,0.777409,0.914312
K-OS,AquaCityBoy,0.757395,0.914351
OutKast,Happy Valentine's Day,0.702372,0.914847
Beherit,Witchcraft,0.073841,0.914881
Ultimate Fakebook,Soaked In Cinnamon,0.764056,0.914913
X,All Over Now,0.44257,0.915127
David Gilmour Featuring Richard Wright,Arnold Layne,0.250208,0.915326
